gene,gene_effect,z_score,mean,stddev
RNF112,-0.526795505052,-3.2650439627609202,0.026373285742281788,0.16942154442739032
SCN11A,-0.639347963165,-3.262054630700562,-0.09048310261808971,0.16825740911305204
RGS1,-0.375598872422,-3.256515776233883,0.14338287988101742,0.1593671850419263
CAPN12,-0.5020058629559999,-3.247673495844678,0.09807360961161145,0.18477210635102298
OR5T1,-0.357907125006,-3.2474004445255376,0.0787137231930662,0.1344524199148648
MPHOSPH9,-0.7335202524950001,-3.247277655128168,-0.12374900628165315,0.1877792141520093
RHBDL2,-0.533550338369,-3.2450319023107776,0.058690304323018964,0.18250687836698495
SCGB3A2,-0.456304507959,-3.228409732162257,-0.0030664437543555974,0.14039050238554573
GNG13,-0.499621404383,-3.2280402312329026,0.0320709889674233,0.1647105845230904
LMAN1,-0.310204638717,-3.2268995733480925,0.09766860631443078,0.12639787379817308
DNAH5,-0.5113336492589999,-3.2263152679644067,-0.05692489915619468,0.1408444966971586
SIGLEC7,-0.713881964783,-3.2028303987097755,-0.11474063459875794,0.18706620569905902
ABCF2,-0.41958395756300004,-3.198096519162417,0.008771342969451704,0.13394070440520606
DERL1,-0.48027792118900003,-3.1943162523440014,0.03984126977803009,0.162826454827497
CLIC3,-0.294826575462,-3.1861978302760052,0.1537678080581193,0.14079301016950968
PAX1,-0.640734540059,-3.179850901335991,-0.0358361206737414,0.19022854786402563
GLS2,-0.397530399997,-3.1794066131287293,0.006375124073418918,0.12703802099504075
UBASH3B,-0.6032765277059999,-3.1777607383673283,-0.0755423988000634,0.1660710709067027
CCL2,-0.625773735088,-3.1761804866243217,-0.016935731356544477,0.19168872999989212
UGT1A3,-0.530761560058,-3.176158006069986,0.05549969283526043,0.1845818916353818
TYK2,-0.680983216594,-3.1700418532672865,-0.15550176210720187,0.16576483176245665
FZD1,-0.617181302557,-3.1675605163236598,-0.09693226946226476,0.16424280780546782
ITPR1,-0.5591776045669999,-3.148930626327086,0.02619677153689802,0.18589624401687085
CACNA1H,-0.389431748715,-3.1472074419232237,0.08045137209583521,0.14930160451187
MYO7A,-0.452135563271,-3.144515054719487,0.027440224006429724,0.15251184329922418
SPRING1,-0.441894595892,-3.143417202855645,0.06372410218475918,0.16085001304231225
OPHN1,-0.426588390381,-3.140503284451665,0.0563642335472743,0.15378191970673208
WNT2,-0.36288024095399996,-3.1400556453277617,0.03410525733123376,0.12642626218294167
HSD17B7,-0.5595355314079999,-3.1308325562050974,-0.11126350046084772,0.14317981651835948
SRGN,-0.5312165961,-3.1297205603579115,-0.06505643079174311,0.148946257762689
SRMS,-0.5364783267100001,-3.12834748896865,-0.05066403031108895,0.15529422422285763
TDRD9,-0.44136928474799997,-3.11917636353662,-0.013254576225647961,0.13725248547246047
TRIM6-TRIM34,-0.409761416321,-3.103479236143865,0.09386154495404565,0.16227689085518332
PCDHB4,-0.465398142513,-3.1007322806202375,0.018983089085905375,0.15621510912964562
CLCA1,-0.558434990592,-3.0963008443849334,0.041114580951626525,0.19363414657554842
EHBP1,-0.26063514930799997,-3.0934332167418135,0.17768774097609089,0.141694634916269
MAP2K1,-0.703009560274,-3.0934253235743094,-0.07113472505642018,0.20426380763168958
TRIM23,-0.46299769656900003,-3.0888045293747664,-0.0014010570198446776,0.14944184235659336
AGFG1,-0.562540632464,-3.080482567170505,-0.07077664026783392,0.15963862202533505
SMPDL3B,-0.6717584385430001,-3.0790576372985634,-0.06402189860716344,0.1973774484030248
GABRE,-0.233580202662,-3.0763420627152143,0.11221842456089451,0.11240577938777352
S100A4,-0.63787504321,-3.0756137382450652,-0.035677591858666,0.1957974903880309
MASP1,-1.3145084973799999,-3.0710095342281964,-0.5225554088393172,0.2578803744221249
ZNF771,-0.363376629582,-3.0689099531922532,0.16191954824742674,0.17116702211579007
MEIS1,-0.547393594501,-3.068316493141456,0.0033491671851137426,0.17949346585242348
ZNF573,-0.520203070624,-3.0602638655275296,-0.0055220883142996354,0.16818189702768632
LIMK1,-0.572226646557,-3.0575153342804837,-0.09838356676659492,0.15497651785347893
AIP,-0.46254953106200003,-3.0528758651042205,0.0455241007925681,0.16642459579247362
PDK4,-0.455853045912,-3.0473644402720867,0.0539784658853431,0.16730244176237166
PPM1E,-0.47156617447,-3.044369495471867,0.03138483832199523,0.16520695452377715
MAP4K3,-0.6067934783519999,-3.036494565177162,-0.03733641056934829,0.18753765421260585
CMSS1,-0.291225293954,-3.0339967656173874,0.06720450955215213,0.11813783309462933
F2RL1,-0.401180583468,-3.026744695557823,-0.011414016309352366,0.12877418030357346
SOAT2,-0.596559737247,-3.0265408174812816,0.10686314909459724,0.23241810659834186
BHLHA15,-0.275357535305,-3.02555705848546,0.031528350814248936,0.10143120099439491
ADA,-0.5760569438,-3.0224678607023376,0.004531713524058665,0.19209092836776964
NR3C2,-0.5555894039239999,-3.0170992389261473,-0.10847243929301685,0.14819431819223883
CALCR,-0.526251087989,-3.011323960034084,-0.0319515658020088,0.1641469097138909
HPX,-0.533265110539,-3.003167888893817,0.06208379160422148,0.19824029963323547
CELSR2,-0.697176972606,-2.9967994779204035,-0.15503284809942391,0.1809077078733313
RAB5B,-0.35723589234700004,-2.993234944570416,0.05401793520598208,0.13739443617647748
ZNF200,-0.512103728359,-2.9922522040867143,0.024789555720989433,0.17942781806517483
CPNE2,-0.5842114239239999,-2.987285751570806,-0.09679675909381073,0.16316305347551424
NUP153,-0.376493764585,-2.9663312172990466,-0.0026110168920777423,0.12604214442153772
TRAT1,-0.499545316882,-2.963120617167015,-0.036761290915830476,0.15618129862314847
ALOX15,-0.48140293469499995,-2.9574908004616365,-0.017690531559439025,0.156792509063149
SLC22A1,-0.34688343777099995,-2.9552258734717625,0.10446076727285278,0.1527274815422549
DDI2,-0.7463185322920001,-2.9525424682312527,-0.14012731719105698,0.2053115989434311
PAQR8,-0.5541416756199999,-2.9474135133343826,-0.07358556771432931,0.1630433278980328
RAB26,-0.341698199527,-2.94057270601232,0.04668865861551348,0.13207864486683643
RAB5C,-0.508832561419,-2.934489776444204,-0.05902522748439513,0.15328297871245197
STK38,-0.464974870062,-2.932011621166404,0.07284820206244048,0.18343142579717517
CYP20A1,-0.634845340699,-2.9288625780241238,-0.04067828828824432,0.20286614225908617
CACNA2D1,-0.436955411518,-2.9284991352747665,-0.02070637102266623,0.14213732743898494
IFT25,-0.692281323318,-2.927235065301992,-0.15763642345284432,0.18264501754661727
IL31RA,-0.19656437283,-2.925326264901999,0.1559424531852565,0.12050171300364877
TEAD3,-0.507416856753,-2.9222273401716894,-0.09305089130483812,0.1417979907832279
EZH1,-0.48807980804300005,-2.920091361591892,-0.059366744750374775,0.14681494864561762
TAF7,-0.37679216799599996,-2.907082243812634,0.04801803573187995,0.14612940677273098
GABRQ,-0.428080455004,-2.9035132395704326,0.019038078378667646,0.15399224886910373
DCP1A,-0.343979165749,-2.9023940358246834,0.28055090641989266,0.21517756185418818
PIK3C2A,-0.62247483803,-2.8989314247362588,-0.10499632322998081,0.17850664226978005
SEMA3B,-0.375268661759,-2.8956634679078506,-0.033716899798946556,0.11795285113253455
SMARCA1,-0.486613825846,-2.8941872259919657,-0.054511083594115446,0.14930020365347438
SERPINB12,-0.288187603538,-2.8825831424222508,0.07679272433527772,0.12661571578004258
RYR3,-0.339755067773,-2.87847947773345,0.07202418844459677,0.14305443530270948
KIF5A,-0.479309604371,-2.87454931582911,-0.010452350950705663,0.16310635230311268
ZNF597,-0.29590492451699996,-2.872934604596273,0.08519478590719583,0.13265171779910767
DPEP2,-0.779819668033,-2.8720036045696027,-0.15225353551517265,0.21851161033339794
VN1R5,-0.402168210746,-2.8715968095707383,0.043054391247911675,0.15504356339651523
PGRMC1,-0.401960458337,-2.869938726395099,0.019010192244957865,0.1466828008243698
NOS1,-0.412551732329,-2.8684972994707367,-0.044132319437385194,0.12843638129259924
CYP2J2,-0.584890141272,-2.867836775768626,-0.06938506999126819,0.17975397890020026
A4GNT,-0.363384827029,-2.8675484230243473,-0.00519827802990459,0.12491037505177438
SCNN1D,-0.446293601787,-2.8650436368714884,-0.021437346621287774,0.14828962801754672
SLC28A1,-0.568153521387,-2.8602528926580053,-0.01971115413787408,0.19174611051243928
AIM2,-0.766712176751,-2.856147804421066,-0.1073424984958469,0.23085978857064285
CEACAM5,-0.432903651781,-2.8550771924064526,-9.542711074018612e-05,0.1515924773667712
WFIKKN2,-0.751306971697,-2.8439028826143797,-0.2534385063965529,0.1750652134937745
NCOA7,-0.534128026201,-2.843878077714097,-0.0002766018328723323,0.18771951883297197
MRAS,-0.435317447141,-2.83545898026783,-0.022182642115454777,0.14570297362810786
SPI1,-0.462020921953,-2.8342610029662443,0.027542567904657613,0.17273055986914987
EXOC6,-0.413530696509,-2.823367446441595,0.10486529350227715,0.18360911211349154
KRT6A,-0.47105474766800004,-2.815727595256662,-0.05422452811477729,0.14803641526098246
SLC9C1,-0.577865639343,-2.808087306183391,-0.12437143395080268,0.16149576417855876
CLCN2,-0.541201548745,-2.807404599557337,-0.11028347743504906,0.1534933979156039
FABP5P3,-0.399287149286,-2.805949060741882,0.09014193295977789,0.17442550511461344
HS3ST3A1,-0.31995578265,-2.7931455976692483,0.05649824135695348,0.13477780188798144
OPTN,-0.415853306014,-2.793123909318163,0.04388246051838471,0.16459555016469427
ST8SIA2,-0.41579165586499994,-2.7913217028420676,0.13995767565754713,0.1990989899002663
MTA1,-0.420439375708,-2.7876750031239217,-0.03464585515761496,0.13839257449955875
GPA33,-0.547981384216,-2.7786138874673996,0.004331295872163819,0.1987727343404217
GPM6B,-0.415053610787,-2.7751254249665247,-0.009099098199475986,0.14628330270601045
CDIPT,-0.683112769764,-2.7748607349745895,-0.17912849509537954,0.18162506979768686
PRG3,-0.41423800187700005,-2.7719075407324087,0.033523189330465726,0.1615353992251689
ARHGAP24,-0.380458217634,-2.769323806826679,-0.04659456335965756,0.1205578247842787
VDR,-0.42970462302,-2.7640487179580004,0.010999810684680908,0.15944163025833374
XRCC4,-0.470674544041,-2.762235081809778,0.06975340787816739,0.19564879016925904
FOLH1B,-0.302078122687,-2.756344795461914,0.10900392291066935,0.1491402840002023
PLCE1,-0.241335002452,-2.7535846576702774,0.12566912926685006,0.133282312819596
HK2,-0.519062802491,-2.75349237334383,-0.05686117819589408,0.16786014327463347
ABCB6,-0.307579061234,-2.752424795417411,0.02000852200275201,0.11901781432217938
EIF2B2,-1.33191125172,-2.7517008259770397,-0.5988960755401166,0.26638621802921236
NCR2,-0.5250577409830001,-2.7516245217811095,-0.025248792686402417,0.18164140650014066
CNGA2,-0.293829941661,-2.751347936380854,0.1176169162026757,0.14954373906082424
PTGR3,-0.357512903331,-2.7495020656036413,0.042472149888524775,0.14547545107288717
CXCL10,-0.440986669758,-2.7458880795379788,0.009204834605515615,0.1639511485257857
RAD18,-0.39726122491300003,-2.744598956314005,-0.0021785231156222417,0.14394915544527265
DEAF1,-0.485293996664,-2.7426812078666916,-0.020004385054480375,0.169647719273736
MSL3,-0.558216789466,-2.742452919001794,0.016279178700501284,0.2094825271879628
ST8SIA5,-0.20719932476599998,-2.7394696668058263,0.16997278440894759,0.13768070285469658
TFF1,-0.54885686837,-2.7373568714807037,-0.07830109298360773,0.17190150845470767
ARPC5,-0.44148117306,-2.736610891429458,0.001475798709732055,0.16186333729686914
PUS7,-0.252557752834,-2.729125475559738,0.1388405818200735,0.14341529481116969
GDF15,-0.43726222666299996,-2.724778443667225,-0.03347007248264028,0.14819265585384767
SLC36A4,-0.460978703653,-2.723394446099807,-0.06567142246616056,0.1451524151240603
LCN6,-0.458816062516,-2.7225695362887725,-0.025902278309723754,0.15900926622296516
KCNJ5,-0.614777984652,-2.7217838335571956,-0.17135548249710159,0.16291613488473616
GMPR,-0.281192053215,-2.720442501888306,0.12729098721611146,0.1501531607992363
EFCAB6,-0.323872692953,-2.719062400019757,0.07805386456850115,0.14781807049318937
ZNF485,-0.351397068237,-2.7181933419967983,0.10343414396777659,0.1673284991091382
LAMTOR3,-0.45102386230400004,-2.7174981320075333,0.03440617588836275,0.17863123160042604
CLXN,-0.41085800263800004,-2.716074627875448,0.05505579632165712,0.17153939519110398
DPRX,-0.246817697897,-2.714003064428506,0.014398233843031252,0.09624747118516468
THY1,-0.595467046809,-2.709233755756008,-0.006142126532380833,0.2175245746235613
AQP2,-0.455693700378,-2.704931864383931,-0.04166593800621749,0.15306402642644035
HSPA1A,-0.48200608272600004,-2.70479340866816,-0.0069978617086597925,0.17561719113003688
PARP11,-0.313117503142,-2.703959175726249,0.07737731686311607,0.14441594514837086
RBP1,-0.8490098719329999,-2.703869346993901,-0.15902579140709752,0.255183957498912
CLEC4A,-0.38760913783699996,-2.695483979168098,0.07082443591972319,0.17007467946376317
TFEC,-0.399813681664,-2.6944328770456485,-0.03250517746362204,0.13632126720600252
MYOD1,-0.490124758285,-2.6891729735193612,-0.05284136756548103,0.16260887455939274
VRK3,-0.38483725771,-2.683546586382082,0.028465276630821813,0.15401354924791158
CARHSP1,-0.37480084593,-2.678965140970964,0.04991359303124311,0.1585367545347416
ARHGAP22,-0.676867472668,-2.6769597995765655,-0.0978171310161835,0.2163089418613642
HLCS,-0.210284895127,-2.675973668781815,0.08391232209911828,0.10994025115353462
VLDLR,-0.67492192817,-2.672928935980828,-0.07268351253700354,0.22531029819990547
UGT2B15,-0.21856575562,-2.672280391441608,0.2763674943489848,0.18521007434477507
AP1G1,-0.360519103142,-2.670991589122923,0.04467175568977092,0.15170053716448578
REG1B,-0.370310415439,-2.666775224562611,0.21838768249362783,0.22075280005242387
SIN3B,-0.472768300177,-2.6665206983500593,-0.002234241499725573,0.17645993108863653
COG3,-0.45883134034100004,-2.6654978594420142,0.010192040625396224,0.17596089199808249
KRT18,-0.383721226404,-2.665065560637348,0.019660363055507703,0.15135897420963987
ZNF169,-0.35467746396,-2.664765850865537,0.13176614715086407,0.18254647437517385
PSKH2,-0.618702026393,-2.66407322279987,0.013561642707870636,0.23732968887258224
CASP1,-0.31907194544,-2.66032170381397,0.06395190845687804,0.14397651733162795
IFNA8,-0.329797155918,-2.6589804132209207,0.040561022220194115,0.13928578649797788
CD79B,-0.942600472475,-2.6589030856514895,-0.23506548650568088,0.26610032903698616
ADCY8,-0.36181767104199997,-2.656376881915343,0.020771948073901772,0.14402685918574962
CES5A,-0.38417467853200005,-2.654013488287771,-0.030669593431780575,0.13319641616753133
ALKBH2,-0.35051440968900005,-2.652250359988162,0.035604220753650544,0.14558151683854387
NDST2,-0.361179991948,-2.648555454655429,-0.0054094908644411795,0.13432624204949628
ZNF273,-0.430299702693,-2.6427674450004695,0.0248622324563516,0.17222928033657187
TSHR,-0.469526264601,-2.6398247625919966,-0.042488648322401214,0.1617674105986104
VPS11,-0.495765747345,-2.636008498664657,-0.04675951171713903,0.1703356555395468
ZSCAN31,-0.5540803584699999,-2.6333168487500918,-0.03232619561536179,0.19813573254668904
TMEM94,-0.442677429234,-2.6311885429676525,-0.06072753191195585,0.14516249637179263
RASSF9,-0.335251803059,-2.6299790698894268,0.06322263354228395,0.15151239839259906
APOA1,-0.46674768868999994,-2.6296868614990823,0.00645905172818762,0.1799479426034896
RAF1,-0.48954612945200005,-2.626564279427852,-0.07536802440337574,0.15768816635960847
HK3,-0.45384027513400005,-2.626486290663673,-0.03467390642971771,0.15959206419400934
ZNF174,-0.508723413956,-2.6222261901878063,-0.00480987368474588,0.19217012710683182
ZNF426,-0.486302772867,-2.6210174108782818,-0.010363948281071836,0.18158552576209133
ARHGEF3,-0.31895118706799996,-2.6182652987302846,0.032126328246366805,0.13408783116234255
AKR1C2,-0.64636922699,-2.6158226622152303,-0.14220360569703347,0.1927369269237884
IL7R,-0.376512292834,-2.615315689680828,-0.026794230985574582,0.13371925356020972
TNFAIP3,-0.35789811979900005,-2.608381441701695,-0.03512136068691126,0.12374599586995638
R3HDM2,-0.265787898049,-2.606094386415018,0.11780701371265838,0.14719148844387683
UBE2E4P,-0.415760968551,-2.6039750829862176,0.013442271558586821,0.16482617015573742
ST7L,-0.25002904855700003,-2.5969741199226726,0.17509951507683197,0.16370150182570575
RUNX3,-0.433853232868,-2.5954958985307757,-0.05393792154656379,0.14637484556862282
IRAK1,-0.508896529515,-2.594781463175839,0.06162962984118744,0.2198744547288008
GRK4,-0.687653718633,-2.5894105904608002,-0.1540931731736053,0.2060548247639802
DCST1,-0.44041618299999996,-2.5878213962073406,0.030549410215552193,0.18199308263923852
SCG3,-0.5702710899260001,-2.5860434981304263,-0.08775742576052496,0.18658373863947267
SULT1A1,-0.498351644582,-2.5852826166019374,-0.0664222048225417,0.16707242642863582
JAG2,-0.519378226222,-2.583650885915538,-0.11578198633727001,0.15621160044682755
RSPRY1,-0.44468637571599995,-2.5795113363894617,-0.0038104878913948616,0.17091449903906933
CNGA1,-0.41239118602799996,-2.57911873472755,-0.06690708520148693,0.13395432175130506
SLC13A2,-0.320785808495,-2.57704657690044,0.014812229690824116,0.13022583339935861
BRI3,-0.48721929053,-2.57357688743313,-0.02189594061873804,0.18080802333260484
PPIC,-0.243322388253,-2.5724853596322195,0.13820073596170315,0.14830915277560544
OR7E5P,-0.338173119701,-2.568707588846263,0.1538075160881852,0.19152847055283495
RGS8,-0.502055530322,-2.565198748865094,0.06340858333251177,0.220436764950352
ALG1L1P,-0.387830223372,-2.5624751140700663,0.014200766448444563,0.15689166603529864
PADI2,-0.475481330964,-2.5609485599738147,0.03325187651607706,0.19865030302884287
LONRF1,-0.328343498908,-2.5563748945538505,0.13102709777777555,0.17969609921628762
ATP2B1,-0.533223018834,-2.5560381475450353,-0.1676152786785322,0.14303688718676533
GPR15,-0.428494644975,-2.5559035284128537,0.0009697918786192764,0.1680284220744063
PLA2G12A,-0.33916263896399995,-2.555361551727502,0.05648376152921086,0.15482991055639148
SLC6A10P,-0.623862216135,-2.5541921206399514,-0.07874462402133711,0.2134207476832573
MMP7,-0.526885555009,-2.552139781095901,-0.11266155041107559,0.16230459149069598
SAPCD2,-0.41060579260200003,-2.551875914516498,-0.017399088302055814,0.15408535425377248
DMD,-0.334530684079,-2.550387536101573,0.05544270416181983,0.15290750237782239
MAN2B1,-0.41016330072400004,-2.5501338851458293,-0.0030483912636438608,0.15964452369804707
HMGXB4,-0.462402850816,-2.5450169905440228,-0.070894735380949,0.15383320303545883
GJB5,-0.44321470582500005,-2.5410759693906733,-0.02245904336100167,0.1655816935551485
CMBL,-0.21458513079799998,-2.53976492880664,0.1129255370921189,0.12895314214926434
NIM1K,-0.332339000198,-2.537604625117075,0.004283137706795635,0.1326535010903305
OAZ3,-0.293068557473,-2.5374403456066554,0.022379730822429538,0.12431751896812046
ANPEP,-0.381722503736,-2.5365095755297618,0.015247626619271237,0.1565025159711302
ABL1,-0.49939916467600004,-2.5358180337584377,-0.10420619151545472,0.15584437364963996
KDM6A,-0.421564747193,-2.5346835205109652,-0.0013335222030796793,0.1657923845676821
IL18RAP,-0.524495990988,-2.534318160375222,-0.06476760103374853,0.1814012136053927
PCDHA9,-0.6647617824350001,-2.5323160238909326,-0.16008814896739706,0.199293306485565
FOXF2,-0.459903428701,-2.53186061256435,-0.0751254911030304,0.1519743763493576
POLD3,-0.57708423167,-2.5299438416292506,-0.0574756591854131,0.20538344129803524
NHERF1,-0.660554215863,-2.5293160277711895,-0.04080045758432871,0.24502820188301763
AGBL3,-0.48716359299999995,-2.529100631363166,0.03940848070761642,0.20820526758707822
EBF1,-0.418261474155,-2.5270012938796835,0.0713963398124476,0.19377030599603695
OIT3,-0.424637230359,-2.526313909115078,0.04577520704802689,0.1862050617343131
ARHGEF5,-0.293712976513,-2.525974008181804,0.0008484001591513668,0.11661298798722662
HSF5,-0.417456519904,-2.52575497865267,-0.020273527312478272,0.157253176158597
MED13,-0.43608826686499996,-2.5235927404504883,0.017538344760664147,0.1797542861629436
TXK,-0.309974278913,-2.523325813811639,0.008062925397829402,0.12603889777928226
SNX27,-0.4732003715,-2.522350453729871,0.0008311957323085378,0.1879324764452714
CBLC,-0.230307870655,-2.519679964507701,0.04988642867934821,0.1112023365193893
H2BC15,-0.475908448742,-2.519346630116987,0.030000311930787272,0.20080950934857864
DUXA,-0.167932738543,-2.5173621763548475,0.1570000469771558,0.12907669328322874
TJP1,-0.318019928462,-2.516254173004249,0.026588783991403353,0.13695306147946185
ZNF611,-0.227382757834,-2.5102110103863082,0.08502801653496904,0.12445598122083397
RNF213,-0.34820266065600003,-2.502374249132387,-0.011655693465441055,0.13449106076249195
PHRF1,-0.348497443423,-2.4988487392510916,-0.03184228575946397,0.126720418362913
APOBR,-0.47309565507,-2.4985461976451395,-0.03419266672067532,0.1756633472548906
ZBTB25,-0.37057292558300003,-2.496892550090464,-0.003884499654421918,0.14685791181334285
OR2T10,-0.398575146756,-2.4944545709836685,-0.02252223891504372,0.15075556484985925
DLST,-0.9140413813339999,-2.4917069603326274,-0.29494739551840155,0.24846179573739008
TMPRSS11E,-0.445327073597,-2.491442452246318,0.02724534626398463,0.18967824018367632
NUP85,-1.3466789179799998,-2.4912807324430353,-0.751067838005121,0.2390782669405556
PLAGL2,-0.397364181565,-2.487253457336506,-0.06520525332520118,0.13354446337587714
TLR3,-0.512509400351,-2.4856304755862153,-0.09175691304446848,0.1692739493819171
TRAF2,-0.31985303666299997,-2.485098845906796,0.09951427231852979,0.1687527679924158
EEF1D,-0.457061474709,-2.484289498473931,-0.0413689983447361,0.16732851651130787
HTR3A,-0.489061233293,-2.4841477259390654,-0.09262732288423642,0.1595854812776492
GAP43,-0.235263744981,-2.481094360997508,0.1741591850207091,0.16501707328741147
TRIM60,-0.17088392375999997,-2.480891658347598,0.20377950476392276,0.1510196655558381
ATP8B2,-0.47085091631399995,-2.479525947955929,-0.09625179630712201,0.15107691061498665
GUCY1B2,-0.570842675881,-2.479448088248235,-0.07305333749207134,0.20076618693824877
LRP8,-0.448060247307,-2.4762320554223294,-0.03686317680814897,0.16605756701938826
AVPR1A,-0.428310148557,-2.474819774206297,-0.06125616332058076,0.14831544060784696
NAAA,-0.459536276627,-2.4720256163891685,-0.02826199344022519,0.17446189890893093
ARHGEF26,-0.28698664446899996,-2.4704474499515574,0.12876777117676144,0.1682911391836786
VWF,-0.404411388005,-2.4675848313500537,-0.00682312472903933,0.16112445587470806
SRD5A2,-0.445081345885,-2.467507733855384,-0.04963843675599035,0.16026004851103168
MAX,-1.07685623009,-2.464033670288492,-0.3560227041268838,0.29254207629342993
SOX17,-0.47465693554300004,-2.462768780664067,-0.06165133661405353,0.16769970537696305
RNF26,-0.486333433394,-2.4616522861303283,0.02209802354763785,0.2065407286830435
PSKH1,-0.516361594453,-2.460649870612837,-0.1447087034574366,0.15103851036840177
UBTF,-0.679183469587,-2.459149628072217,-0.1825524458713741,0.201952340779258
TNNC1,-0.401820350936,-2.4551702219127463,0.05220135168756023,0.18492473498226372
GLRA2,-0.472240750087,-2.455124798195689,0.04055845042969743,0.20886889370901301
PIAS3,-0.328906350189,-2.452322484339513,0.012148180672087498,0.1390740952868375
CBFB,-0.661609631551,-2.45060583859233,-0.04151560357002595,0.2530370319925324
UBE2E1,-0.477465577474,-2.4498066019752454,-0.04791037165321783,0.17534249661766677
MAZ,-0.368339509665,-2.448024017223467,-0.010474414504293992,0.14618528766175845
EPCAM,-0.311431319183,-2.4478686388165496,0.055445159098108224,0.14987588486712214
GALNT7,-0.526396876634,-2.4473143455085986,-0.1092041403493618,0.17046961582613437
PCBD1,-0.41211968389200004,-2.444937811936208,-0.018596937337468204,0.16095409242449862
MVD,-0.46217269546899997,-2.4425675136178415,-0.025561125430528235,0.17875107549914912
TNFRSF19,-0.360001064708,-2.4399600423517387,0.025097593617119492,0.15782990362167768
EGR4,-0.30013300711199997,-2.439319347291113,0.12362211935451324,0.1737185936466651
RBP2,-0.407711094326,-2.4381620629954446,-0.0707073785374368,0.13822039186949356
SAG,-0.517124195213,-2.4368278815631026,-0.12203571995169912,0.1621322860964113
FRMPD2B,-0.352617018456,-2.433493887028964,0.009561064150844062,0.14883048794054085
TTC23,-0.522237777547,-2.431880540690333,-0.07190921024928629,0.1851770922801495
HOXC8,-0.32239016362100004,-2.4297568611094356,0.057625114728960654,0.1564005372029053
EPHA1,-0.359497222338,-2.4281301319145805,0.009652578954841015,0.15203048487428736
H2AC11,-0.10339627695499999,-2.427176630335312,0.21449833401824875,0.13097300254136507
EGLN1,-0.636869604785,-2.426785389992013,-0.1079939289560937,0.21793261077389578
ZNF555,-0.5901855296630001,-2.42120269618751,-0.17088833935774608,0.17317723582808267
ABHD14A-ACY1,-0.354493415416,-2.4206826094259855,0.0515073046309351,0.16772158335256093
KRT75,-0.263517284638,-2.4203720752477396,0.12259791952331443,0.1595272099318834
ZNF577,-0.33021260104,-2.417191021694091,0.037167480885904915,0.15198636708009375
LIPF,-0.619077440404,-2.4171899444151412,-0.1582302894099177,0.19065409073823864
SIGLEC11,-0.260995650729,-2.416492219169139,0.057205390968585144,0.13167890182861502
CHN1,-0.4884368231600001,-2.4151733597156513,-0.12243780546777983,0.15154150993753546
RAP2B,-0.340944462503,-2.414097111450534,0.03149474553755488,0.15427681275703573
RAPGEF3,-0.480978618877,-2.412813845039976,-0.07090612787009459,0.16995612481662928
CMAS,-0.5250937599000001,-2.411782142636153,0.060681472075020206,0.24288065726150107
FSTL3,-0.329844016556,-2.411623709951374,0.054189636891678085,0.1592427756714257
MS4A14,-0.24524053633499998,-2.40835234605608,0.15905490640118206,0.1678722149598486
CD207,-0.614171762968,-2.4072594517006487,-0.16913110659950342,0.18487440398420293
SASH3,-0.299999772098,-2.404710519887222,0.09182264396658571,0.1629395358918136
NID2,-0.560900242543,-2.404204533283815,-0.10822788198237521,0.18828363156870692
LYZL1,-0.202989745521,-2.3992607304110627,0.15973330231901858,0.15118117145103843
ACOT2,-0.239127908068,-2.394061731322834,0.13509899830478908,0.15631464363536307
UBQLN1,-0.299235742465,-2.393082500058816,0.015197904916949214,0.13139273191551953
LGR6,-0.669357709704,-2.392969702208613,-0.18815414635322436,0.20109053737982746
IRAK4,-0.318505442822,-2.392621744052422,-0.0023280622322817512,0.13214683072059835
PRSS27,-0.302229858052,-2.3902150176700414,0.07360510270311763,0.15723897556357833
TSSK3,-0.29848118340700003,-2.3885609763409,-0.011191161344792736,0.12027744943832855
SLITRK4,-0.423934575351,-2.386247121837526,-0.047443305123611904,0.15777547378976892
IFNA16,-0.178216314283,-2.3857871046662713,0.11057498024534496,0.12104654852208269
MOB1B,-0.38217735081999993,-2.3849263858109917,-0.046794093080561275,0.14062625149974678
POU1F1,-0.254731554962,-2.3826583727534922,0.07393030179773159,0.13793914415851283
CAPNS1,-0.523945056672,-2.374004677203874,-0.13553105644112687,0.16361130370153731
C1orf116,-0.727786485467,-2.3736133191075353,-0.1213558972067734,0.25548836593495394
SLC28A2,-0.28834156973499997,-2.3728320234781966,0.01902746366522495,0.1295367857306943
S100G,-0.561365814513,-2.3722700981912026,-0.172160556951373,0.1640644789387121
ENOX2,-0.325780697123,-2.370331246673062,-0.0008795911066304411,0.13706991648209196
PLAA,-0.49721874128300003,-2.3702348388915873,-0.08001760909458032,0.17601679181440053
SLC25A2,-0.503356698685,-2.368333042760941,-0.12632443054044948,0.1591973178337351
CCRL2,-0.419751719466,-2.365990388745651,-0.03189931667003083,0.1639281396242663
RECQL4,-0.5117561261779999,-2.3637654363915277,-0.08284749458811448,0.18145143548788323
PFAS,-0.790548186672,-2.362048462607407,-0.2796230257958167,0.21630596025628773
CREBBP,-0.462710715527,-2.361599919839563,0.011553256413121847,0.20082316566657965
CAPN13,-0.231388343755,-2.36092016672216,0.10872822808989044,0.1440610219010918
MAPK6,-0.33396915406800004,-2.3600126618784696,-0.021744311184416616,0.13229795243346948
